id,title,status,release_date,duration,nb_seasons,nb_episodes,genres,directors,actors,nationality,press_rating,nb_press_rating,spect_rating,nb_spect_rating,summary,poster_link
23038,Blood and Treasure,En cours,Depuis 2019,42,2,13,"Aventure, Action, Judiciaire","Matthew Federman, Stephen Scaia","Matt Barr, Sofia Pernas, James Callis",U.S.A.,,,3.6,88,Un brillant antiquaire et une trafiquante d'art rusée s'associent pour arrêter un terroriste qui finance ses attaques en pillant des trésors.,https://fr.web.img4.acsta.net/c_310_420/pictures/19/06/03/09/51/2133319.jpg
22215,Euphoria,En cours,Depuis 2019,60,3,26,Drame,Sam Levinson,"Zendaya, Hunter Schafer, Jacob Elordi",U.S.A.,3.6,9,4.2,3623,"A 17 ans, Rue Bennett, fraîchement sortie de désintox, cherche à donner un sens à son existence. Elle se lie très vite à Jules Vaughn, une fille trans récemment arrivée en ville après le divorce de ses parents. Dans leur sillage gravitent Nate Jacobs, un sportif dont les problèmes de colère masquent des complexes sexuels ; Maddy Perez, la petite amie de Nate ; Chris McKay, star de l'équipe de football qui peine à suivre les cours ; Cassie Howard, dont le passif sexuel continue de la poursuivre ; Lexi Howard, jeune sœur de Cassie et amie d'enfance de Rue ; et Kat Hernandez, en pleine exploration de sa sexualité. Adaptation US de la série éponyme israëlienne Euphoria (2012), elle-même tirée d'une histoire vraie.",https://fr.web.img5.acsta.net/c_310_420/pictures/21/02/11/14/12/3294387.jpg
27594,Les Héritiers de la terre,En cours,Depuis 2022,50,1,8,"Drame, Historique",Rodolf Sirera,"Yon González, Elena Rivera, Aitor Luna",Espagne,,,3.3,21,"À Barcelone, au 14ème siècle, le jeune et entreprenant Hugo Llor cherche à se faire un nom tout en respectant le serment qu'il a fait à la famille Estanyol.",https://fr.web.img4.acsta.net/c_310_420/pictures/22/03/16/11/14/0150803.jpg
29127,Arcane,En cours,Depuis 2021,45,2,18,"Aventure, Science fiction, Action, Animation","Alex Yee, Christian ""Praeco"" Linke","Hailee Steinfeld, Ella Purnell, Kevin Alejandro",U.S.A.,4.3,3,4.7,3733,"Championnes de leurs villes jumelles et rivales (la huppée Piltover et la sous-terraine Zaun), deux sœurs Vi et Powder se battent dans une guerre où font rage des technologies magiques et des perspectives diamétralement opposées.",https://fr.web.img5.acsta.net/c_310_420/pictures/21/11/02/11/12/2878509.jpg
27482,Yakamoz S-245,En cours,Depuis 2022,50,1,7,"Science fiction, Thriller, Action",Jason George (XIII),"Kıvanç Tatlıtuğ, Özge Özpirinçci, Ertan Saban",Turquie,,,2.9,50,"Après une catastrophe naturelle, un chercheur biologiste en mission à bord d'un sous-marin se bat pour survivre avec l'équipage tandis qu'une conspiration se dévoile.",https://fr.web.img2.acsta.net/c_310_420/pictures/22/04/26/09/39/5954426.jpg
10383,Chicago Fire,En cours,Depuis 2012,42,11,239,"Drame, Action","Michael Brandt, Derek Haas","Taylor Kinney, Jesse Spencer, Eamonn Walker",U.S.A.,,,3.9,2711,"Aucun travail n'est plus stressant, dangereux ou grisant que celui des pompiers, des secouristes et des auxiliaires médicaux de Chicago. Ces hommes et femmes d'élite de la caserne 51 bravent le danger quand d'autres prennent la fuite. Avec la pression, les responsabilités et les égos surdimensionnés viennent les désaccords et les tensions au sein des membres de l'équipe. Et quand la tragédie frappe l'un d'eux, la culpabilité et les reproches fusent. Pourtant, le moment venu de passer à l'action, les dissensions sont laissées de côté pour céder la place à la solidarité. Bienvenue au cœur du quotidien des plus nobles des professions !",https://fr.web.img5.acsta.net/c_310_420/pictures/17/05/29/20/29/198611.jpg
24255,Raised By Wolves (2020),En cours,Depuis 2020,60,2,18,"Drame, Science fiction",Aaron Guzikowski,"Amanda Collin, Abubakar Salim, Winta McGrath",U.S.A.,3.2,8,3.8,995,"Alors que les êtres humains se déchirent sur fond de guerres de religion, les robots apprennent qu'il est compliqué et dangereux de vouloir contrôler les croyances des humains. Pendant ce temps, deux androïdes tentent d'élever un enfant humain sur une planète vierge.",https://fr.web.img6.acsta.net/c_310_420/pictures/20/08/06/09/26/3128516.jpg
10720,Top Boy,En cours,Depuis 2011,52,5,26,Drame,Ronan Bennett,"Ashley Walters, Kane Robinson, Micheal Ward",Grande-Bretagne,,,4.2,558,"Dans un quartier de l'est de Londres, le quotidien de plusieurs jeunes impliqués dans le trafic de drogue et les gangs.",https://fr.web.img3.acsta.net/c_310_420/pictures/19/09/16/15/16/3724408.jpg
10214,Vikings,Terminée,2013-2020,52,6,89,"Aventure, Drame, Historique",Michael Hirst,"Alex Høgh Andersen, Marco Ilsø, Gustaf Skarsgård","Canada, Irlande",3.3,6,4.4,24886,"Scandinavie, à la fin du 8ème siècle. Ragnar Lodbrok, un jeune guerrier viking, est avide d'aventures et de nouvelles conquêtes. Lassé des pillages sur les terres de l'Est, il se met en tête d'explorer l'Ouest par la mer. Malgré la réprobation de son chef, Haraldson, il se fie aux signes et à la volonté des dieux, en construisant une nouvelle génération de vaisseaux, plus légers et plus rapides...",https://fr.web.img6.acsta.net/c_310_420/pictures/20/12/04/10/04/4859166.jpg
25515,Sex/Life,En cours,Depuis 2021,60,2,16,"Comédie dramatique, Romance",Stacy Rukeyser,"Sarah Shahi, Mike Vogel, Adam Demos",U.S.A.,2.1,8,2.7,620,Une femme se trouve au coeur d'un triangle amoureux entre son mari et son passif sentimental et sexuel.,https://fr.web.img3.acsta.net/c_310_420/pictures/21/05/26/10/22/5995534.jpg
24748,Son vrai visage,En cours,Depuis 2022,60,1,8,Thriller,Charlotte Stoudt,"Toni Collette, Bella Heathcote, Jessica Barden","U.S.A., Australie",2.5,6,3.0,245,"Dans une petite ville tranquille de Géorgie, un acte de violence fortuit déclenche une suite d'événements inattendus pour Andy Oliver et sa mère Laura. Déterminée à trouver des réponses à ses questions, la jeune femme se lance dans un dangereux voyage à travers les États-Unis, qui va la conduire au cœur des secrets les plus sombres de sa famille.",https://fr.web.img2.acsta.net/c_310_420/pictures/22/02/17/09/43/2527419.jpg
25905,Slow Horses,En cours,Depuis 2022,60,2,6,"Drame, Espionnage, Thriller",Will Smith (II),"Chris Reilly, Gary Oldman, Jack Lowden",Grande-Bretagne,3.6,5,3.5,56,"D'après la série d'ouvrages Slough House de Mick Herron. Des agents de renseignements britanniques sont envoyés dans un département - une sorte de débarras - obscure du MI5, appelé le "" Slough House "". La cause : les multiples erreurs qu'ils ont commises et qui les conduisent lentement à la fin de leur carrière...",https://fr.web.img6.acsta.net/c_310_420/pictures/22/03/29/12/33/0773860.jpg
19992,This is Us,En cours,2016 - 2022,42,6,106,Drame,Dan Fogelman,"Milo Ventimiglia, Mandy Moore, Sterling K. Brown",U.S.A.,3.7,10,4.4,5873,"Selon Wikipédia, en moyenne 18 millions d'êtres humains partagent le même jour d'anniversaire à travers le monde. Mais il existe une famille, dispatchée entre New York et Los Angeles, dont quatre des membres sont nés le même jour ! Voici leur histoire drôle et émouvante...",https://fr.web.img6.acsta.net/c_310_420/pictures/18/09/25/04/26/4113417.jpg
25660,Yellowjackets,En cours,Depuis 2021,60,2,20,"Drame, Thriller","Ashley Lyle, Bart Nickerson","Melanie Lynskey, Tawny Cypress, Ella Purnell",U.S.A.,3.9,8,3.7,437,"A la suite d'un accident d'avion, les membres d'une équipe de soccer féminine se retrouvent être les seules survivantes du crash. Les lycéennes vont devoir lutter pour leur survie face à des clans cannibales.",https://fr.web.img6.acsta.net/c_310_420/pictures/21/12/14/12/43/4178197.jpg
25457,OVNI(s),En cours,Depuis 2021,30,2,24,"Comédie, Fantastique, Science fiction","Clémence Dargent, Martin Douaire","Melvil Poupaud, Michel Vuillermoz, Géraldine Pailhas","France, Belgique",3.7,8,4.1,1456,"1978. Didier Mathure, brillant ingénieur spatial, voit son rêve partir en fumée lorsque sa fusée explose au décollage. Alors qu'il pensait avoir touché le fond, il est muté à la tête d'un bureau d'enquête spécialisé sur les ovnis géré par une équipe qui donne effectivement l'impression de vivre sur une autre planète. Sa mission : trouver des explications scientifiques aux apparitions de soucoupes volantes qui défraient la chronique. Un véritable enfer pour ce cartésien invétéré qui n'a plus qu'une idée en tête : se tirer de là au plus vite. Mais un événement extraordinaire va bouleverser ses certitudes, et lui ouvrir les portes d'un monde où plus rien n'est impossible.",https://fr.web.img5.acsta.net/c_310_420/pictures/22/02/14/13/42/3398526.jpg
133,NCIS : Enquêtes spéciales,En cours,Depuis 2003,42,20,457,"Drame, Policier","Donald P. Bellisario, Don McGill","Mark Harmon, Sean Murray, Gary Cole",U.S.A.,,,3.9,48178,La Naval Criminal Investigative Service regroupe une équipe d'agents spéciaux chargés d'enquêter sur des crimes concernant la Marine.,https://fr.web.img6.acsta.net/c_310_420/pictures/19/06/18/12/13/0214170.jpg
25308,Bienvenue à Sanditon,En cours,2019,60,2,14,"Drame, Historique",Andrew Davies,"Rose Williams, Kate Ashfield, Theo James",Grande-Bretagne,,,4.2,209,"Début du XIXe siècle. Angleterre. L'aristocratie découvre les bienfaits des bains hydrothérapiques. Une famille, les Parker, décide de faire de Sanditon, un village de pêcheurs paisible, une station balnéaire prisée par la haute société anglaise.D'après le dernier roman inachevé de Jane Austen.",https://fr.web.img2.acsta.net/c_310_420/pictures/19/08/31/01/22/0531042.jpg
26152,The Equalizer (2021),En cours,Depuis 2021,45,4,46,"Policier, Action","Andrew Marlowe, Terri Edda Miller","Queen Latifah, Tory Kittles, Adam Goldberg",U.S.A.,2.6,6,2.2,71,"Vétérane des services secrets américains, Robyn McCall vient en aide (presque) gratuitement aux gens lambdas pour les sortir d'une situation délicate face à de puissants criminels.Reboot de la série éponyme The Equalizer (1988-1989).",https://fr.web.img5.acsta.net/c_310_420/pictures/21/02/01/10/42/3954575.jpg
322,Plus belle la vie,En cours,Depuis 2004,26,18,4578,"Drame, Soap",,"Michel Cordes, Laëtitia Milot, Sylvie Flepp",France,,,1.3,26618,"La vie quotidienne du quartier du Mistral à Marseille, avec ses grands bonheurs et ses lourds secrets, ses drames et ses joies...",https://fr.web.img2.acsta.net/c_310_420/pictures/21/11/23/17/00/2391276.jpg
25364,Reacher,En cours,Depuis 2022,60,2,16,"Policier, Thriller, Action",Nick Santora,"Alan Ritchson, Malcolm Goodwin, Maria Sten",U.S.A.,3.2,10,4.0,656,"Ancienne recrue de l'armée américaine, Jack Reacher s'est retiré de la police militaire. Son voyage à travers le pays l'amène à s'impliquer dans de périlleuses enquêtes.D'après la série d'ouvrages ""Jack Reacher"", de Lee Child.",https://fr.web.img2.acsta.net/c_310_420/pictures/21/12/03/10/38/4833003.jpg
4323,Les Petits meurtres d'Agatha Christie,En cours,Depuis 2008,90,3,48,Policier,"Anne Giafferi, Murielle Magellan","Samuel Labarthe, Blandine Bellavoir, Elodie Frenck",France,,,4.0,1055,"Une nouvelle adaptation des enquêtes d'Agatha Christie menées par Larosière et Lampion ! En 2013, le duo cède la place au commissaire Laurence et à la trop curieuse journaliste, Alice Avril.",https://fr.web.img6.acsta.net/c_310_420/pictures/21/01/06/10/16/0389012.jpg
3517,Breaking Bad,Terminée,2008-2013,42,5,62,Drame,Vince Gilligan,"Bryan Cranston, Aaron Paul, Anna Gunn",U.S.A.,3.8,10,4.6,54483,"Walter White, 50 ans, est professeur de chimie dans un lycée du Nouveau-Mexique. Pour subvenir aux besoins de Skyler, sa femme enceinte, et de Walt Junior, son fils handicapé, il est obligé de travailler doublement. Son quotidien déjà morose devient carrément noir lorsqu'il apprend qu'il est atteint d'un incurable cancer des poumons. Les médecins ne lui donnent pas plus de deux ans à vivre. Pour réunir rapidement beaucoup d'argent afin de mettre sa famille à l'abri, Walter ne voit plus qu'une solution : mettre ses connaissances en chimie à profit pour fabriquer et vendre du crystal meth, une drogue de synthèse qui rapporte beaucoup. Il propose à Jesse, un de ses anciens élèves devenu un petit dealer de seconde zone, de faire équipe avec lui. Le duo improvisé met en place un labo itinérant dans un vieux camping-car. Cette association inattendue va les entraîner dans une série de péripéties tant comiques que pathétiques.",https://fr.web.img3.acsta.net/c_310_420/pictures/19/06/18/12/11/3956503.jpg
23331,Un Si Grand Soleil,En cours,Depuis 2018,26,4,899,"Drame, Soap","Olivier Szulzynger, Eline Le Fur, Cristina Arellano","Melanie Maudran, Fred Bianconi, Manuel Blanc",France,2.8,5,1.7,1422,"Claire revient à Montpellier après dix sept ans d’absence, afin de faire découvrir à Théo, son fils adolescent, sa ville natale. Quelques heures plus tard, elle est en garde à vue, accusée du meurtre d’un ami d’enfance. Pour se disculper, Claire n’aura d’autre choix que de percer tous les secrets du passé, notamment celui de la mort de sa sœur Angèle...Tout en se confrontant à Manu, chargé d’enquêter sur le meurtre dont elle est accusée, elle retrouvera également Julien, sa passion de jeunesse, qui a entre-temps fondé une famille. Assumera-t-elle les sentiments qu’elle ressent tour à tour pour les deux hommes ?",https://fr.web.img2.acsta.net/c_310_420/pictures/18/08/09/12/02/0816701.jpg
31744,Panique à la Centrale : Three Mile Island,Terminée,Depuis2022,48,1,,Documentaire,Kief Davidson,,U.S.A.,,,3.1,2,"Des témoins privilégiés reviennent sur les évènements, polémiques et conséquences liés à l'accident survenu à la centrale nucléaire de Three Mile Island, en Pennsylvanie.",https://fr.web.img2.acsta.net/c_310_420/pictures/22/04/26/16/01/4775085.jpg
24431,4400 (2021),En cours,Depuis 2021,60,1,13,"Drame, Fantastique",Ariana Jackson,"Brittany Adebumola, Joseph David-Jones, Ireon Roach",U.S.A.,,,1.6,62,"Au cours du siècle dernier, des milliers de jeunes adultes ont mystérieusement disparu. Soudainement et inexplicablement, 4400 personnes portées disparues réapparaissent telles qu'elles étaient au moment de leur disparition. Même celles disparues depuis plusieurs décennies n'ont pas pris une ride. Et surtout, aucune ne se souvient de ce qui leur est arrivé. Ils tentent alors de reprendre une vie normale dans un monde qui a changé et qui se méfie de ce qu'ils sont devenus...Reboot de la série Les 4400 (2004-2007).",https://fr.web.img5.acsta.net/c_310_420/pictures/22/03/30/11/48/3694698.jpg
21504,La Casa de Papel,Terminée,2017-2021,45,5,48,"Drame, Thriller",Álex Pina,"Úrsula Corberó, Álvaro Morte, Pedro Alonso",Espagne,2.9,6,4.1,26198,"Huit voleurs font une prise d'otages dans la Maison royale de la Monnaie d'Espagne, tandis qu'un génie du crime manipule la police pour mettre son plan à exécution.",https://fr.web.img4.acsta.net/c_310_420/pictures/21/08/02/16/08/1706767.jpg
23754,Coroner,En cours,Depuis 2019,42,4,38,"Drame, Thriller",Morwyn Brebner,"Serinda Swan, Roger Cross, Ehren Kassam",Canada,,,3.5,64,"Jenny Cooper, médecin légiste et inspecteur de police, enquête sur des morts suspectes à Toronto. Le décès de son mari a fait apparaître chez elle un lien primitif avec les morts.",https://fr.web.img3.acsta.net/c_310_420/pictures/20/03/03/16/52/2831238.jpg
23123,Balthazar,En cours,Depuis 2018,52,5,32,"Policier, Thriller","Clélia Constantine, Clothilde Jamin","Tomer Sisley, Hélène de Fougerolles, Yannig Samot",France,3.3,6,3.8,784,"Raphaël a tout pour plaire. Il est charmant, beau, intelligent... et il sait faire parler les morts comme personne. Médecin légiste le plus doué de sa génération, il fascine autant qu’il exaspère. Irrévérencieux et taquin, il croque la vie sans en perdre une miette, souvent au mépris des normes et des conventions.Un défi de taille pour le Commandant de police Hélène Bach, mère de famille débordée et récemment arrivée à la Criminelle, qui va devoir collaborer avec cette personnalité hors du commun. Ensemble, ils vont faire face aux meurtres les plus complexes en nous entraînant dans les méandres du royaume de la mort.",https://fr.web.img4.acsta.net/c_310_420/pictures/22/02/17/10/04/1486888.jpg
